['/home/rowleya/SpiNNaker/SpiNNUtils/spinn_utilities/spinn_utilities.cfg', '/home/rowleya/SpiNNaker/SpiNNMachine/spinn_machine/spinn_machine.cfg', '/home/rowleya/SpiNNaker/PACMAN/pacman/pacman.cfg', '/home/rowleya/SpiNNaker/SpiNNMan/spinnman/spinnman.cfg', '/home/rowleya/SpiNNaker/DataSpecification/data_specification/data_specification.cfg', '/home/rowleya/SpiNNaker/SpiNNFrontEndCommon/spinn_front_end_common/interface/spinnaker.cfg', '/home/rowleya/SpiNNaker/sPyNNaker/spynnaker/pyNN/spynnaker.cfg', '/home/juan/.spynnaker.cfg']
Sending x=16, y=12, polarity=1, packed=0x8010800c
Sending x=11, y=13, polarity=1, packed=0x800b800d
Sending x=9, y=4, polarity=1, packed=0x80098004
Sending x=10, y=8, polarity=1, packed=0x800a8008
Sending x=0, y=15, polarity=1, packed=0x8000800f
Sending x=12, y=15, polarity=1, packed=0x800c800f
Sending x=13, y=15, polarity=1, packed=0x800d800f
Sending x=15, y=8, polarity=1, packed=0x800f8008
Sending x=16, y=14, polarity=1, packed=0x8010800e
Sending x=11, y=17, polarity=1, packed=0x800b8011
Sending x=7, y=5, polarity=1, packed=0x80078005
Sending x=10, y=12, polarity=1, packed=0x800a800c
Sending x=0, y=4, polarity=1, packed=0x80008004
Sending x=2, y=14, polarity=1, packed=0x8002800e
Sending x=10, y=14, polarity=1, packed=0x800a800e
Sending x=21, y=12, polarity=1, packed=0x8015800c
Sending x=7, y=7, polarity=1, packed=0x80078007
Sending x=4, y=9, polarity=1, packed=0x80048009
Sending x=22, y=15, polarity=1, packed=0x8016800f
Sending x=12, y=16, polarity=1, packed=0x800c8010
Sending x=19, y=3, polarity=1, packed=0x80138003
Sending x=15, y=2, polarity=1, packed=0x800f8002
Sending x=6, y=1, polarity=1, packed=0x80068001
Sending x=5, y=12, polarity=1, packed=0x8005800c
Sending x=9, y=5, polarity=1, packed=0x80098005
Sending x=20, y=6, polarity=1, packed=0x80148006
Sending x=20, y=5, polarity=1, packed=0x80148005
Sending x=22, y=6, polarity=1, packed=0x80168006
Sending x=14, y=3, polarity=1, packed=0x800e8003
Sending x=16, y=12, polarity=1, packed=0x8010800c
Sending x=22, y=13, polarity=1, packed=0x8016800d
Sending x=4, y=12, polarity=1, packed=0x8004800c
Sending x=15, y=0, polarity=1, packed=0x800f8000
Sending x=7, y=13, polarity=1, packed=0x8007800d
Sending x=16, y=12, polarity=1, packed=0x8010800c
Sending x=21, y=5, polarity=1, packed=0x80158005
Sending x=22, y=15, polarity=1, packed=0x8016800f
Sending x=10, y=14, polarity=1, packed=0x800a800e
Sending x=0, y=17, polarity=1, packed=0x80008011
Sending x=14, y=4, polarity=1, packed=0x800e8004
Sending x=12, y=5, polarity=1, packed=0x800c8005
Sending x=2, y=4, polarity=1, packed=0x80028004
Sending x=2, y=1, polarity=1, packed=0x80028001
Sending x=7, y=5, polarity=1, packed=0x80078005
Sending x=19, y=8, polarity=1, packed=0x80138008
Sending x=8, y=15, polarity=1, packed=0x8008800f
Sending x=5, y=9, polarity=1, packed=0x80058009
Sending x=17, y=6, polarity=1, packed=0x80118006
Sending x=13, y=8, polarity=1, packed=0x800d8008
Sending x=11, y=17, polarity=1, packed=0x800b8011
Sending x=14, y=7, polarity=1, packed=0x800e8007
Sending x=10, y=2, polarity=1, packed=0x800a8002
Sending x=4, y=0, polarity=1, packed=0x80048000
Sending x=5, y=17, polarity=1, packed=0x80058011
Sending x=4, y=10, polarity=1, packed=0x8004800a
Sending x=5, y=4, polarity=1, packed=0x80058004
Sending x=6, y=9, polarity=1, packed=0x80068009
Sending x=7, y=2, polarity=1, packed=0x80078002
Sending x=6, y=14, polarity=1, packed=0x8006800e
Sending x=22, y=7, polarity=1, packed=0x80168007
Sending x=14, y=4, polarity=1, packed=0x800e8004
Sending x=20, y=11, polarity=1, packed=0x8014800b
Sending x=8, y=11, polarity=1, packed=0x8008800b
Sending x=11, y=10, polarity=1, packed=0x800b800a
Sending x=18, y=12, polarity=1, packed=0x8012800c
Sending x=8, y=11, polarity=1, packed=0x8008800b
Sending x=10, y=12, polarity=1, packed=0x800a800c
Sending x=0, y=0, polarity=1, packed=0x80008000
Sending x=10, y=4, polarity=1, packed=0x800a8004
Sending x=17, y=4, polarity=1, packed=0x80118004
Sending x=7, y=14, polarity=1, packed=0x8007800e
Sending x=16, y=8, polarity=1, packed=0x80108008
Sending x=12, y=15, polarity=1, packed=0x800c800f
Sending x=14, y=1, polarity=1, packed=0x800e8001
Sending x=7, y=7, polarity=1, packed=0x80078007
Sending x=1, y=9, polarity=1, packed=0x80018009
Sending x=19, y=17, polarity=1, packed=0x80138011
Sending x=8, y=15, polarity=1, packed=0x8008800f
Sending x=10, y=17, polarity=1, packed=0x800a8011
Sending x=20, y=16, polarity=1, packed=0x80148010
Sending x=14, y=7, polarity=1, packed=0x800e8007
Sending x=22, y=7, polarity=1, packed=0x80168007
Sending x=20, y=14, polarity=1, packed=0x8014800e
Sending x=21, y=16, polarity=1, packed=0x80158010
Sending x=21, y=8, polarity=1, packed=0x80158008
Sending x=20, y=9, polarity=1, packed=0x80148009
Sending x=3, y=3, polarity=1, packed=0x80038003
Sending x=1, y=8, polarity=1, packed=0x80018008
Sending x=21, y=15, polarity=1, packed=0x8015800f
Sending x=16, y=17, polarity=1, packed=0x80108011
Sending x=23, y=17, polarity=1, packed=0x80178011
Sending x=18, y=15, polarity=1, packed=0x8012800f
Sending x=6, y=16, polarity=1, packed=0x80068010
Sending x=9, y=17, polarity=1, packed=0x80098011
Sending x=18, y=4, polarity=1, packed=0x80128004
Sending x=3, y=10, polarity=1, packed=0x8003800a
Sending x=17, y=11, polarity=1, packed=0x8011800b
Sending x=16, y=2, polarity=1, packed=0x80108002
Sending x=22, y=1, polarity=1, packed=0x80168001
Sending x=23, y=5, polarity=1, packed=0x80178005
Sending x=7, y=12, polarity=1, packed=0x8007800c
Sending x=22, y=11, polarity=1, packed=0x8016800b
Sending x=10, y=7, polarity=1, packed=0x800a8007
Sending x=23, y=1, polarity=1, packed=0x80178001
Sending x=10, y=15, polarity=1, packed=0x800a800f
Sending x=11, y=17, polarity=1, packed=0x800b8011
Sending x=1, y=11, polarity=1, packed=0x8001800b
Sending x=6, y=13, polarity=1, packed=0x8006800d
Sending x=19, y=5, polarity=1, packed=0x80138005
Sending x=23, y=9, polarity=1, packed=0x80178009
Sending x=19, y=7, polarity=1, packed=0x80138007
Sending x=8, y=9, polarity=1, packed=0x80088009
Sending x=20, y=8, polarity=1, packed=0x80148008
Sending x=20, y=3, polarity=1, packed=0x80148003
Sending x=2, y=8, polarity=1, packed=0x80028008
Sending x=6, y=6, polarity=1, packed=0x80068006
Sending x=9, y=6, polarity=1, packed=0x80098006
Sending x=5, y=0, polarity=1, packed=0x80058000
Sending x=21, y=7, polarity=1, packed=0x80158007
Sending x=14, y=1, polarity=1, packed=0x800e8001
Sending x=19, y=10, polarity=1, packed=0x8013800a
Sending x=9, y=15, polarity=1, packed=0x8009800f
Sending x=1, y=0, polarity=1, packed=0x80018000
Sending x=6, y=1, polarity=1, packed=0x80068001
Sending x=9, y=16, polarity=1, packed=0x80098010
Sending x=13, y=6, polarity=1, packed=0x800d8006
Sending x=21, y=10, polarity=1, packed=0x8015800a
Sending x=18, y=5, polarity=1, packed=0x80128005
Sending x=4, y=11, polarity=1, packed=0x8004800b
Sending x=15, y=10, polarity=1, packed=0x800f800a
Sending x=14, y=13, polarity=1, packed=0x800e800d
Sending x=12, y=6, polarity=1, packed=0x800c8006
Sending x=20, y=9, polarity=1, packed=0x80148009
Sending x=13, y=11, polarity=1, packed=0x800d800b
Sending x=13, y=10, polarity=1, packed=0x800d800a
Sending x=19, y=9, polarity=1, packed=0x80138009
Sending x=14, y=0, polarity=1, packed=0x800e8000
Sending x=5, y=16, polarity=1, packed=0x80058010
Sending x=16, y=14, polarity=1, packed=0x8010800e
Sending x=19, y=1, polarity=1, packed=0x80138001
Sending x=21, y=1, polarity=1, packed=0x80158001
Sending x=17, y=6, polarity=1, packed=0x80118006
Sending x=22, y=9, polarity=1, packed=0x80168009
Sending x=11, y=9, polarity=1, packed=0x800b8009
Sending x=23, y=3, polarity=1, packed=0x80178003
Sending x=11, y=3, polarity=1, packed=0x800b8003
Sending x=23, y=7, polarity=1, packed=0x80178007
Sending x=0, y=3, polarity=1, packed=0x80008003
Sending x=18, y=5, polarity=1, packed=0x80128005
Sending x=2, y=0, polarity=1, packed=0x80028000
Sending x=12, y=14, polarity=1, packed=0x800c800e
Sending x=23, y=10, polarity=1, packed=0x8017800a
Sending x=13, y=10, polarity=1, packed=0x800d800a
Sending x=16, y=13, polarity=1, packed=0x8010800d
Sending x=1, y=1, polarity=1, packed=0x80018001
Sending x=9, y=4, polarity=1, packed=0x80098004
Sending x=4, y=9, polarity=1, packed=0x80048009
Sending x=22, y=9, polarity=1, packed=0x80168009
Sending x=6, y=16, polarity=1, packed=0x80068010
Sending x=2, y=1, polarity=1, packed=0x80028001
Sending x=8, y=7, polarity=1, packed=0x80088007
Sending x=1, y=12, polarity=1, packed=0x8001800c
Sending x=19, y=4, polarity=1, packed=0x80138004
Sending x=18, y=2, polarity=1, packed=0x80128002
Sending x=14, y=7, polarity=1, packed=0x800e8007
Sending x=0, y=7, polarity=1, packed=0x80008007
Sending x=4, y=1, polarity=1, packed=0x80048001
Sending x=0, y=6, polarity=1, packed=0x80008006
Sending x=17, y=17, polarity=1, packed=0x80118011
Sending x=22, y=12, polarity=1, packed=0x8016800c
Sending x=6, y=15, polarity=1, packed=0x8006800f
Sending x=9, y=12, polarity=1, packed=0x8009800c
Sending x=4, y=0, polarity=1, packed=0x80048000
Sending x=15, y=2, polarity=1, packed=0x800f8002
Sending x=9, y=6, polarity=1, packed=0x80098006
Sending x=23, y=14, polarity=1, packed=0x8017800e
Sending x=7, y=0, polarity=1, packed=0x80078000
Sending x=17, y=3, polarity=1, packed=0x80118003
Sending x=12, y=12, polarity=1, packed=0x800c800c
Sending x=19, y=5, polarity=1, packed=0x80138005
Sending x=4, y=15, polarity=1, packed=0x8004800f
Sending x=6, y=1, polarity=1, packed=0x80068001
Sending x=2, y=5, polarity=1, packed=0x80028005
Sending x=17, y=14, polarity=1, packed=0x8011800e
Sending x=15, y=0, polarity=1, packed=0x800f8000
Sending x=1, y=9, polarity=1, packed=0x80018009
Sending x=7, y=8, polarity=1, packed=0x80078008
Sending x=10, y=10, polarity=1, packed=0x800a800a
Sending x=2, y=13, polarity=1, packed=0x8002800d
Sending x=15, y=13, polarity=1, packed=0x800f800d
Sending x=5, y=17, polarity=1, packed=0x80058011
Sending x=22, y=10, polarity=1, packed=0x8016800a
Sending x=19, y=7, polarity=1, packed=0x80138007
Sending x=6, y=14, polarity=1, packed=0x8006800e
Sending x=10, y=9, polarity=1, packed=0x800a8009
Sending x=3, y=6, polarity=1, packed=0x80038006
Sending x=23, y=3, polarity=1, packed=0x80178003
Sending x=4, y=9, polarity=1, packed=0x80048009
Sending x=17, y=3, polarity=1, packed=0x80118003
Sending x=5, y=0, polarity=1, packed=0x80058000
Sending x=13, y=10, polarity=1, packed=0x800d800a
Sending x=9, y=7, polarity=1, packed=0x80098007
Sending x=6, y=13, polarity=1, packed=0x8006800d
Sending x=2, y=2, polarity=1, packed=0x80028002
Sending x=7, y=9, polarity=1, packed=0x80078009
Sending x=9, y=7, polarity=1, packed=0x80098007
Sending x=13, y=1, polarity=1, packed=0x800d8001
Sending x=18, y=7, polarity=1, packed=0x80128007
Sending x=20, y=9, polarity=1, packed=0x80148009
Sending x=4, y=6, polarity=1, packed=0x80048006
Sending x=16, y=11, polarity=1, packed=0x8010800b
Sending x=19, y=17, polarity=1, packed=0x80138011
Sending x=18, y=9, polarity=1, packed=0x80128009
Sending x=10, y=6, polarity=1, packed=0x800a8006
Sending x=0, y=4, polarity=1, packed=0x80008004
Sending x=7, y=17, polarity=1, packed=0x80078011
Sending x=0, y=5, polarity=1, packed=0x80008005
Sending x=8, y=3, polarity=1, packed=0x80088003
Sending x=23, y=11, polarity=1, packed=0x8017800b
Sending x=17, y=15, polarity=1, packed=0x8011800f
Sending x=21, y=12, polarity=1, packed=0x8015800c
Sending x=18, y=0, polarity=1, packed=0x80128000
Sending x=3, y=10, polarity=1, packed=0x8003800a
Sending x=8, y=6, polarity=1, packed=0x80088006
Sending x=2, y=12, polarity=1, packed=0x8002800c
Sending x=1, y=10, polarity=1, packed=0x8001800a
Sending x=3, y=15, polarity=1, packed=0x8003800f
Sending x=15, y=13, polarity=1, packed=0x800f800d
Sending x=18, y=6, polarity=1, packed=0x80128006
Sending x=1, y=0, polarity=1, packed=0x80018000
Sending x=18, y=5, polarity=1, packed=0x80128005
Sending x=16, y=1, polarity=1, packed=0x80108001
Sending x=9, y=2, polarity=1, packed=0x80098002
Sending x=21, y=11, polarity=1, packed=0x8015800b
Sending x=5, y=4, polarity=1, packed=0x80058004
Sending x=2, y=2, polarity=1, packed=0x80028002
Sending x=22, y=1, polarity=1, packed=0x80168001
Sending x=3, y=16, polarity=1, packed=0x80038010
Sending x=11, y=13, polarity=1, packed=0x800b800d
Sending x=15, y=4, polarity=1, packed=0x800f8004
Sending x=21, y=3, polarity=1, packed=0x80158003
Sending x=9, y=16, polarity=1, packed=0x80098010
Sending x=23, y=3, polarity=1, packed=0x80178003
Sending x=1, y=12, polarity=1, packed=0x8001800c
Sending x=11, y=17, polarity=1, packed=0x800b8011
Sending x=21, y=10, polarity=1, packed=0x8015800a
Sending x=9, y=15, polarity=1, packed=0x8009800f
Sending x=15, y=6, polarity=1, packed=0x800f8006
Sending x=21, y=6, polarity=1, packed=0x80158006
Sending x=3, y=12, polarity=1, packed=0x8003800c
Sending x=12, y=10, polarity=1, packed=0x800c800a
Sending x=18, y=16, polarity=1, packed=0x80128010
Sending x=9, y=17, polarity=1, packed=0x80098011
Sending x=9, y=0, polarity=1, packed=0x80098000
Sending x=17, y=4, polarity=1, packed=0x80118004
Sending x=7, y=14, polarity=1, packed=0x8007800e
Sending x=11, y=8, polarity=1, packed=0x800b8008
Sending x=12, y=7, polarity=1, packed=0x800c8007
Sending x=22, y=6, polarity=1, packed=0x80168006
Sending x=8, y=2, polarity=1, packed=0x80088002
Sending x=21, y=0, polarity=1, packed=0x80158000
Sending x=0, y=15, polarity=1, packed=0x8000800f
Sending x=12, y=14, polarity=1, packed=0x800c800e
Sending x=22, y=12, polarity=1, packed=0x8016800c
Sending x=2, y=4, polarity=1, packed=0x80028004
Sending x=14, y=3, polarity=1, packed=0x800e8003
Sending x=5, y=3, polarity=1, packed=0x80058003
Sending x=0, y=15, polarity=1, packed=0x8000800f
Sending x=2, y=7, polarity=1, packed=0x80028007
Sending x=7, y=7, polarity=1, packed=0x80078007
Sending x=5, y=13, polarity=1, packed=0x8005800d
Sending x=19, y=11, polarity=1, packed=0x8013800b
Sending x=5, y=7, polarity=1, packed=0x80058007
Sending x=21, y=8, polarity=1, packed=0x80158008
Sending x=8, y=1, polarity=1, packed=0x80088001
Sending x=1, y=13, polarity=1, packed=0x8001800d
Sending x=7, y=0, polarity=1, packed=0x80078000
Sending x=22, y=5, polarity=1, packed=0x80168005
Sending x=9, y=13, polarity=1, packed=0x8009800d
Sending x=19, y=7, polarity=1, packed=0x80138007
Sending x=17, y=4, polarity=1, packed=0x80118004
Sending x=10, y=14, polarity=1, packed=0x800a800e
Sending x=8, y=14, polarity=1, packed=0x8008800e
Sending x=7, y=8, polarity=1, packed=0x80078008
Sending x=1, y=3, polarity=1, packed=0x80018003
Sending x=1, y=12, polarity=1, packed=0x8001800c
Sending x=0, y=10, polarity=1, packed=0x8000800a
Sending x=12, y=12, polarity=1, packed=0x800c800c
Sending x=18, y=10, polarity=1, packed=0x8012800a
Sending x=13, y=1, polarity=1, packed=0x800d8001
Sending x=17, y=8, polarity=1, packed=0x80118008
Sending x=7, y=6, polarity=1, packed=0x80078006
Sending x=7, y=13, polarity=1, packed=0x8007800d
Sending x=12, y=8, polarity=1, packed=0x800c8008
Sending x=2, y=0, polarity=1, packed=0x80028000
Sending x=23, y=10, polarity=1, packed=0x8017800a
Sending x=10, y=16, polarity=1, packed=0x800a8010
Sending x=11, y=6, polarity=1, packed=0x800b8006
Sending x=9, y=2, polarity=1, packed=0x80098002
Sending x=18, y=13, polarity=1, packed=0x8012800d
Sending x=7, y=4, polarity=1, packed=0x80078004
Sending x=21, y=2, polarity=1, packed=0x80158002
Sending x=22, y=12, polarity=1, packed=0x8016800c
Sending x=5, y=4, polarity=1, packed=0x80058004
Sending x=9, y=0, polarity=1, packed=0x80098000
Sending x=0, y=10, polarity=1, packed=0x8000800a
Sending x=11, y=1, polarity=1, packed=0x800b8001
Sending x=11, y=16, polarity=1, packed=0x800b8010
Sending x=5, y=7, polarity=1, packed=0x80058007
Sending x=15, y=7, polarity=1, packed=0x800f8007
Sending x=5, y=9, polarity=1, packed=0x80058009
Sending x=11, y=9, polarity=1, packed=0x800b8009
Sending x=14, y=11, polarity=1, packed=0x800e800b
Sending x=5, y=7, polarity=1, packed=0x80058007
Sending x=2, y=9, polarity=1, packed=0x80028009
Sending x=22, y=13, polarity=1, packed=0x8016800d
Sending x=3, y=1, polarity=1, packed=0x80038001
Sending x=19, y=13, polarity=1, packed=0x8013800d
Sending x=12, y=8, polarity=1, packed=0x800c8008
Sending x=10, y=9, polarity=1, packed=0x800a8009
Sending x=10, y=10, polarity=1, packed=0x800a800a
Sending x=0, y=17, polarity=1, packed=0x80008011
Sending x=12, y=0, polarity=1, packed=0x800c8000
Sending x=10, y=4, polarity=1, packed=0x800a8004
Sending x=14, y=3, polarity=1, packed=0x800e8003
Sending x=19, y=9, polarity=1, packed=0x80138009
Sending x=22, y=6, polarity=1, packed=0x80168006
Sending x=1, y=12, polarity=1, packed=0x8001800c
Sending x=7, y=5, polarity=1, packed=0x80078005
Sending x=9, y=14, polarity=1, packed=0x8009800e
Sending x=17, y=17, polarity=1, packed=0x80118011
Sending x=11, y=4, polarity=1, packed=0x800b8004
Sending x=12, y=13, polarity=1, packed=0x800c800d
Sending x=1, y=16, polarity=1, packed=0x80018010
Sending x=16, y=12, polarity=1, packed=0x8010800c
Sending x=17, y=15, polarity=1, packed=0x8011800f
Sending x=18, y=0, polarity=1, packed=0x80128000
Sending x=13, y=6, polarity=1, packed=0x800d8006
Sending x=2, y=17, polarity=1, packed=0x80028011
Sending x=21, y=9, polarity=1, packed=0x80158009
Sending x=14, y=12, polarity=1, packed=0x800e800c
Sending x=12, y=16, polarity=1, packed=0x800c8010
Sending x=19, y=9, polarity=1, packed=0x80138009
Sending x=23, y=13, polarity=1, packed=0x8017800d
Sending x=14, y=12, polarity=1, packed=0x800e800c
Sending x=0, y=11, polarity=1, packed=0x8000800b
Sending x=18, y=14, polarity=1, packed=0x8012800e
Sending x=17, y=10, polarity=1, packed=0x8011800a
Sending x=8, y=14, polarity=1, packed=0x8008800e
Sending x=20, y=4, polarity=1, packed=0x80148004
Sending x=16, y=7, polarity=1, packed=0x80108007
Sending x=16, y=4, polarity=1, packed=0x80108004
Sending x=17, y=13, polarity=1, packed=0x8011800d
Sending x=21, y=8, polarity=1, packed=0x80158008
Sending x=10, y=3, polarity=1, packed=0x800a8003
Sending x=19, y=6, polarity=1, packed=0x80138006
Sending x=21, y=2, polarity=1, packed=0x80158002
Sending x=0, y=1, polarity=1, packed=0x80008001
Sending x=1, y=6, polarity=1, packed=0x80018006
Sending x=6, y=3, polarity=1, packed=0x80068003
Sending x=13, y=3, polarity=1, packed=0x800d8003
Sending x=1, y=7, polarity=1, packed=0x80018007
Sending x=14, y=4, polarity=1, packed=0x800e8004
Sending x=22, y=17, polarity=1, packed=0x80168011
Sending x=7, y=0, polarity=1, packed=0x80078000
Sending x=21, y=8, polarity=1, packed=0x80158008
Sending x=22, y=14, polarity=1, packed=0x8016800e
Sending x=18, y=12, polarity=1, packed=0x8012800c
Sending x=18, y=11, polarity=1, packed=0x8012800b
Sending x=21, y=13, polarity=1, packed=0x8015800d
Sending x=7, y=8, polarity=1, packed=0x80078008
Sending x=18, y=16, polarity=1, packed=0x80128010
Sending x=15, y=3, polarity=1, packed=0x800f8003
Sending x=18, y=12, polarity=1, packed=0x8012800c
Sending x=11, y=15, polarity=1, packed=0x800b800f
Sending x=6, y=15, polarity=1, packed=0x8006800f
Sending x=19, y=15, polarity=1, packed=0x8013800f
Sending x=13, y=16, polarity=1, packed=0x800d8010
Sending x=22, y=7, polarity=1, packed=0x80168007
Sending x=23, y=10, polarity=1, packed=0x8017800a
Sending x=19, y=7, polarity=1, packed=0x80138007
Sending x=7, y=4, polarity=1, packed=0x80078004
Sending x=5, y=0, polarity=1, packed=0x80058000
Sending x=13, y=0, polarity=1, packed=0x800d8000
Sending x=3, y=3, polarity=1, packed=0x80038003
Sending x=16, y=11, polarity=1, packed=0x8010800b
Sending x=20, y=14, polarity=1, packed=0x8014800e
Sending x=12, y=12, polarity=1, packed=0x800c800c
Sending x=15, y=13, polarity=1, packed=0x800f800d
Sending x=14, y=8, polarity=1, packed=0x800e8008
Sending x=17, y=7, polarity=1, packed=0x80118007
Sending x=5, y=12, polarity=1, packed=0x8005800c
Sending x=2, y=13, polarity=1, packed=0x8002800d
Sending x=0, y=14, polarity=1, packed=0x8000800e
Sending x=13, y=11, polarity=1, packed=0x800d800b
Sending x=4, y=4, polarity=1, packed=0x80048004
Sending x=23, y=11, polarity=1, packed=0x8017800b
Sending x=15, y=13, polarity=1, packed=0x800f800d
Sending x=22, y=10, polarity=1, packed=0x8016800a
Sending x=5, y=13, polarity=1, packed=0x8005800d
Sending x=18, y=17, polarity=1, packed=0x80128011
Sending x=7, y=14, polarity=1, packed=0x8007800e
Sending x=17, y=12, polarity=1, packed=0x8011800c
Sending x=1, y=10, polarity=1, packed=0x8001800a
